0,0,117.2779886,31.74750637
1,0,117.2781015,31.74750514
2,0,117.2780974,31.74735865
3,0,117.2779977,31.74736016
4,0,117.2779886,31.74750637
5,1,117.2779921,31.74735735
6,1,117.2780977,31.74735749
7,1,117.2780937,31.74620655
8,1,117.2779784,31.74620756
9,1,117.2779921,31.74735735
10,2,117.2779818,31.74620184
11,2,117.2780971,31.74620517
12,2,117.2781369,31.74614835
13,2,117.278216,31.74614052
14,2,117.2782013,31.74592539
15,2,117.2781466,31.74590859
16,2,117.2781002,31.74588787
17,2,117.2780962,31.74584388
18,2,117.2779798,31.74583907
19,2,117.277955,31.74590853
20,2,117.2779285,31.74592586
21,2,117.2778722,31.74592838
22,2,117.2778755,31.74612931
23,2,117.277948,31.74614435
24,2,117.2779733,31.74616819
25,2,117.2779818,31.74620184
26,3,117.2779791,31.7458389
27,3,117.2781051,31.74583932
28,3,117.2780933,31.74317461
29,3,117.2779543,31.74317603
30,3,117.2779791,31.7458389
31,4,117.2754965,31.74752217
32,4,117.2769555,31.74750291
33,4,117.2769686,31.74742475
34,4,117.2754699,31.74741544
35,4,117.2754965,31.74752217
36,5,117.2770173,31.74905547
37,5,117.2771462,31.7490564
38,5,117.277162,31.74755278
39,5,117.2770409,31.74755796
40,5,117.2770173,31.74905547
41,6,117.2770448,31.74756112
42,6,117.2771681,31.74755069
43,6,117.2771913,31.74752649
44,6,117.2771936,31.7475071
45,6,117.2771973,31.74738616
46,6,117.2771483,31.74737606
47,6,117.2770682,31.74737688
48,6,117.2770215,31.74739395
49,6,117.2769745,31.74741784
50,6,117.2769523,31.74750195
51,6,117.2770231,31.74752281
52,6,117.2770448,31.74756112
53,7,117.2771988,31.74752059
54,7,117.2779893,31.74750865
55,7,117.2779912,31.74736048
56,7,117.2779291,31.74739159
57,7,117.2772025,31.74738778
58,7,117.2771988,31.74752059
59,8,117.2761933,31.7474171
60,8,117.2763079,31.7474148
61,8,117.2763052,31.74683697
62,8,117.276189,31.74683194
63,8,117.2761933,31.7474171
64,9,117.2752945,31.7468255
65,9,117.2761521,31.74681312
66,9,117.2761425,31.74671429
67,9,117.2752675,31.74672754
68,9,117.2752945,31.7468255
69,10,117.2763513,31.74680735
70,10,117.2769808,31.74679556
71,10,117.2769758,31.74672228
72,10,117.276356,31.74672531
73,10,117.2763513,31.74680735
74,11,117.2770286,31.74684319
75,11,117.2771217,31.74684938
76,11,117.2771654,31.74680844
77,11,117.2771597,31.74674012
78,11,117.2771414,31.74671529
79,11,117.277115,31.7466817
80,11,117.2770433,31.74668134
81,11,117.277012,31.74672368
82,11,117.276975,31.7467261
83,11,117.2769859,31.7467997
84,11,117.2770084,31.7468144
85,11,117.2770286,31.74684319
86,12,117.2771675,31.74681199
87,12,117.2779872,31.74682319
88,12,117.277983,31.74670325
89,12,117.2771577,31.74672099
90,12,117.2771675,31.74681199
91,13,117.2762165,31.74668278
92,13,117.2762957,31.74668862
93,13,117.2762924,31.74620112
94,13,117.2761971,31.74620164
95,13,117.2762165,31.74668278
96,14,117.2770443,31.74668349
97,14,117.2771179,31.74668204
98,14,117.2771256,31.7462148
99,14,117.2770351,31.74621612
100,14,117.2770443,31.74668349
101,15,117.2751487,31.74632993
102,15,117.2751744,31.74624748
103,15,117.2752579,31.74615703
104,15,117.2761504,31.74614607
105,15,117.2761398,31.74593857
106,15,117.275031,31.74591847
107,15,117.2751487,31.74632993
108,16,117.2761435,31.74593422
109,16,117.2761506,31.74614938
110,16,117.276177,31.74616696
111,16,117.2761979,31.74619675
112,16,117.2762932,31.74620252
113,16,117.2763061,31.74617368
114,16,117.2763388,31.74613334
115,16,117.2763337,31.74593386
116,16,117.2763061,31.74591146
117,16,117.2761809,31.74591033
118,16,117.2761435,31.74593422
119,17,117.2763433,31.74613655
120,17,117.2769557,31.74612824
121,17,117.2769514,31.74592962
122,17,117.2763365,31.74592808
123,17,117.2763433,31.74613655
124,18,117.2770355,31.74621463
125,18,117.2771289,31.74621573
126,18,117.277149,31.74619021
127,18,117.2772282,31.74615136
128,18,117.2772101,31.74594008
129,18,117.2771611,31.74592689
130,18,117.277123,31.74589071
131,18,117.277018,31.74589206
132,18,117.2769574,31.74592834
133,18,117.2769535,31.74612518
134,18,117.2770167,31.74617114
135,18,117.2770355,31.74621463
136,19,117.2772264,31.7461513
137,19,117.2773175,31.7461266
138,19,117.2778682,31.7461317
139,19,117.2778673,31.74592248
140,19,117.2772085,31.74592976
141,19,117.2772264,31.7461513
142,20,117.2761819,31.74591407
143,20,117.2762998,31.74591107
144,20,117.2763106,31.74522392
145,20,117.27618,31.74523168
146,20,117.2761819,31.74591407
147,21,117.2763084,31.7454483
148,21,117.2769794,31.74544054
149,21,117.2769709,31.7453537
150,21,117.2763116,31.74531989
151,21,117.2763084,31.7454483
152,22,117.2770228,31.74589016
153,22,117.2771276,31.74589313
154,22,117.2771178,31.74546101
155,22,117.2771399,31.74543008
156,22,117.2771824,31.74541674
157,22,117.2771827,31.74535213
158,22,117.277029,31.74535389
159,22,117.2769762,31.74535085
160,22,117.2769846,31.74543765
161,22,117.2770219,31.74544472
162,22,117.2770332,31.74547825
163,22,117.2770228,31.74589016
164,23,117.277186,31.7454169
165,23,117.2779313,31.74542011
166,23,117.2779662,31.74546948
167,23,117.2779694,31.74534791
168,23,117.2771844,31.74535363
169,23,117.277186,31.7454169
170,24,117.2770433,31.74535762
171,24,117.2771288,31.74534856
172,24,117.2771103,31.74478799
173,24,117.2770453,31.74471025
174,24,117.2767839,31.74472008
175,24,117.2767969,31.74482012
176,24,117.2770138,31.74483967
177,24,117.2770433,31.74535762
178,25,117.2782158,31.74613769
179,25,117.2803413,31.7461227
180,25,117.2804469,31.74618468
181,25,117.2804458,31.74586902
182,25,117.2803039,31.74593473
183,25,117.278199,31.74593621
184,25,117.2782158,31.74613769
185,26,117.2811864,31.7554245
186,26,117.2813445,31.7552985
187,26,117.285864,31.75525279
188,26,117.2859865,31.75533314
189,26,117.2859639,31.75491791
190,26,117.2857874,31.75498216
191,26,117.2813179,31.75501667
192,26,117.2811756,31.75488728
193,26,117.2811864,31.7554245
194,27,117.2811868,31.75241195
195,27,117.281301,31.75230878
196,27,117.2858974,31.7522676
197,27,117.2858928,31.75202234
198,27,117.2813261,31.75206539
