210,117.2751826,31.71776774
212,117.2737754,31.71776958
214,117.2805348,31.71777009
218,117.2809123,31.71777072
222,117.2809131,31.71777072
224,117.2723644,31.71777143
226,117.2704725,31.71777391
230,117.2857941,31.71777878
234,117.2651602,31.71778283
237,117.2699507,31.71779021
241,117.2877816,31.71779861
245,117.2755823,31.71788288
247,117.2753459,31.71788404
250,117.3009896,31.71789313
251,117.3011997,31.71772499
253,117.2647907,31.71793338
255,117.2648285,31.71793353
257,117.2650246,31.71793428
260,117.2860908,31.71794326
263,117.2859488,31.71794554
266,117.2702502,31.71798387
268,117.2700512,31.7179857
271,117.2699507,31.71798663
274,117.2879903,31.71809948
276,117.2737946,31.71811098
278,117.2876369,31.71828429
281,117.2876989,31.71835432
282,117.2880293,31.71836929
284,117.2878547,31.71840192
289,117.2990045,31.71850796
290,117.2738173,31.71851404
293,117.3009057,31.71851597
297,117.3095435,31.7185326
299,117.2877046,31.71853531
302,117.305192,31.71855156
306,117.3053841,31.71855316
312,117.2749052,31.71866553
317,117.2723687,31.71869515
321,117.2891758,31.71875382
323,117.3009579,31.71878271
325,117.3028034,31.71868833
328,117.2749111,31.71909587
331,117.2723713,31.7192383
335,117.2876439,31.71939917
338,117.2875435,31.7195301
343,117.2874278,31.71970203
347,117.3095493,31.71989667
348,117.2809109,31.71999091
351,117.2805712,31.71999517
355,117.2879779,31.72001534
358,117.3141294,31.72002803
361,117.3138929,31.72002972
365,117.3052205,31.72004053
366,117.3054109,31.720042
371,117.2723752,31.72005534
372,117.2755501,31.72007105
376,117.2967468,31.72007705
379,117.2753687,31.72007757
382,117.2964686,31.72007958
386,117.2752393,31.72008222
389,117.2886725,31.7200964
391,117.286098,31.72010375
392,117.2859436,31.72010377
398,117.2700495,31.72013932
401,117.2702761,31.72013932
404,117.2650368,31.72013959
406,117.2648321,31.72014327
411,117.2884254,31.72017758
414,117.3135738,31.72018099
416,117.3055304,31.72019352
420,117.2969288,31.72019506
423,117.3050899,31.7201975
427,117.2651508,31.72023051
429,117.2963035,31.72023369
430,117.2943863,31.72023532
434,117.2930091,31.7202365
438,117.2888397,31.72024005
442,117.2811834,31.72024515
444,117.2812535,31.72024523
447,117.2758155,31.72024658
449,117.2862536,31.72025803
451,117.2870283,31.72026004
454,117.2803038,31.72026213
459,117.285761,31.72026317
463,117.2884117,31.72026364
466,117.2697978,31.72027475
470,117.2751076,31.72029786
473,117.2723763,31.72030392
477,117.270483,31.72030812
480,117.3135657,31.72032364
482,117.3055284,31.72034166
487,117.3050836,31.72035746
488,117.2969284,31.72036244
492,117.2646182,31.72036868
495,117.2963025,31.72038325
497,117.2621869,31.72038344
499,117.2802994,31.72040581
500,117.2751067,31.72041421
502,117.281179,31.72041437
504,117.2812587,31.72041436
507,117.2758183,31.72042049
511,117.2883866,31.72042183
512,117.2876803,31.72042235
514,117.2869721,31.72042287
517,117.2862589,31.7204234
521,117.2704838,31.72042433
524,117.2697955,31.72042989
526,117.2887929,31.72043171
530,117.2683465,31.72043487
532,117.2857552,31.72044382
537,117.2651429,31.72044588
540,117.3139132,31.7204689
542,117.3141226,31.72047612
546,117.296738,31.72048071
548,117.3053959,31.72048133
551,117.2964696,31.72048188
554,117.3052125,31.72048191
557,117.3051145,31.72048222
561,117.2884331,31.72053224
563,117.2885475,31.72055054
564,117.2859438,31.72055298
567,117.2861251,31.72055335
568,117.2859444,31.72055336
574,117.2648561,31.7205634
575,117.2648495,31.72056345
580,117.2697934,31.7205696
582,117.2701975,31.72057118
584,117.2703014,31.72057159
589,117.2804699,31.7205997
591,117.2805483,31.72060024
593,117.2809747,31.72060319
597,117.2755669,31.72061432
599,117.2753543,31.72061545
602,117.2876007,31.72075603
604,117.2872595,31.72076786
607,117.2868944,31.72076876
611,117.2879608,31.72084151
615,117.2683458,31.72119186
617,117.2685159,31.72119252
619,117.2873367,31.72121385
622,117.2685166,31.721447
624,117.2665271,31.72148223
626,117.2652912,31.72150279
628,117.2665274,31.72153959
633,117.2681185,31.72155648
637,117.268106,31.72166235
639,117.2685172,31.72166302
643,117.2679207,31.72167368
646,117.2665988,31.72177113
651,117.2681274,31.72179715
653,117.2685179,31.72191615
657,117.2872264,31.72202808
659,117.2682339,31.72204645
661,117.2693799,31.72206221
663,117.2685183,31.72206393
668,117.2886816,31.72212258
671,117.2701666,31.72214627
673,117.2693811,31.72215741
677,117.3139461,31.72219982
678,117.2883541,31.72226007
681,117.2861207,31.72227106
683,117.2883004,31.72228405
686,117.2864827,31.72231258
691,117.2875171,31.72238686
693,117.2881349,31.72240834
696,117.2886298,31.72252869
698,117.2660841,31.72253487
700,117.2867467,31.72255845
705,117.2878662,31.72260709
707,117.2693874,31.7226666
711,117.2875137,31.72273762
715,117.2685149,31.72277422
716,117.2685178,31.72278241
719,117.2685138,31.72278373
722,117.2681349,31.72278905
726,117.3005375,31.72291549
727,117.3009618,31.72227422
729,117.2998923,31.72196228
731,117.2638242,31.72307066
735,117.2805718,31.72320098
737,117.2809422,31.72320536
741,117.2755582,31.72330065
742,117.2753977,31.72330643
746,117.2866159,31.72333223
748,117.2859601,31.72333432
750,117.286118,31.7233357
757,117.2858441,31.72341094
758,117.3137594,31.72341257
760,117.2803238,31.72342198
763,117.2812525,31.7234318
766,117.270287,31.72343796
769,117.2752121,31.72344177
772,117.2757897,31.72344489
776,117.2870214,31.72345885
781,117.2882613,31.72349503
783,117.2701595,31.72350262
784,117.2702866,31.72350394
789,117.2693979,31.72350808
793,117.2693979,31.72350817
795,117.2681967,31.72351895
798,117.2681126,31.72351971
802,117.2677605,31.72352289
807,117.2858413,31.72352846
809,117.2812539,31.72353472
813,117.2752112,31.72354551
814,117.2803295,31.72355114
816,117.2702864,31.72355881
820,117.2757877,31.72357505
824,117.2870838,31.72358503
827,117.2876887,31.72359785
830,117.3122485,31.72360592
832,117.3114003,31.72362352
834,117.2805823,31.72365502
836,117.2809493,31.72366112
841,117.3135726,31.72369041
842,117.2755363,31.72370733
845,117.2753586,31.72371045
848,117.2861246,31.72371099
851,117.2859724,31.72371403
854,117.3133829,31.72232201
855,117.3096411,31.72375283
858,117.3113854,31.72388802
861,117.3137753,31.7239553
865,117.2885378,31.72407861
867,117.2882772,31.72410071
872,117.3008296,31.72412745
875,117.2694074,31.72417109
877,117.2680392,31.72418396
880,117.2673729,31.72420123
884,117.3007497,31.72430921
887,117.3012681,31.72432641
888,117.3071209,31.72436084
891,117.290198,31.724377
892,117.3007552,31.72437714
894,117.3116804,31.72437803
897,117.3115968,31.72440061
900,117.2996354,31.72443654
903,117.2701804,31.724462
905,117.2694116,31.72446607
908,117.3009219,31.7245379
913,117.3054253,31.7246365
917,117.3034691,31.72463769
919,117.3112439,31.72464467
920,117.3052466,31.72465403
924,117.3051699,31.72466189
929,117.2650048,31.724722
930,117.2967796,31.72481309
933,117.2965422,31.72485346
936,117.2997665,31.72485685
938,117.3033172,31.72488677
941,117.2969403,31.72495167
945,117.309732,31.72496824
949,117.2882981,31.72500544
951,117.2969243,31.72506437
954,117.3030951,31.72508205
957,117.3044191,31.72511382
960,117.2867755,31.72512431
962,117.2964611,31.72514007
964,117.3137993,31.72515293
967,117.2968549,31.72520998
969,117.2992068,31.72522352
971,117.296733,31.72522378
973,117.3119256,31.72522714
978,117.2965414,31.72524549
983,117.3120587,31.72524662
985,117.3120821,31.72524231
987,117.3123812,31.72526576
991,117.3123777,31.72526829
992,117.300829,31.72529932
994,117.2995596,31.72530643
999,117.2880525,31.72531115
1000,117.2880524,31.72531118
1003,117.2880525,31.72531118
1007,117.2965388,31.72540263
1009,117.3009414,31.72540342
1012,117.3068717,31.72540608
1016,117.2960214,31.725414
1020,117.2888852,31.72541524
1024,117.3033181,31.72543794
1028,117.2921505,31.72548941
1031,117.3121409,31.72551265
1035,117.305398,31.72529489
1036,117.2897713,31.72562449
1040,117.2899309,31.72563828
1045,117.2995239,31.7256395
1047,117.3119849,31.72567366
1051,117.2984704,31.72570866
1055,117.3097263,31.72572261
1059,117.2978801,31.72572119
1061,117.3038212,31.7257655
1063,117.30095,31.72578694
1064,117.3065625,31.72578974
1071,117.3022565,31.7257959
1075,117.2875358,31.72582343
1078,117.2899825,31.72583407
1080,117.2894409,31.7258858
1091,117.3137827,31.72598365
1093,117.3025898,31.72613019
1095,117.2805788,31.72615102
1097,117.2809486,31.72615905
1101,117.2900828,31.72618003
1102,117.2861424,31.72619719
1105,117.2859784,31.72620247
1109,117.2756035,31.72621859
1111,117.2753903,31.7262218
1114,117.3064703,31.72631329
1117,117.304177,31.72632424
1121,117.3009622,31.72632919
1123,117.3006044,31.72633036
1125,117.2965237,31.72633659
1127,117.2984498,31.72633737
1128,117.3021827,31.72634139
1135,117.2967225,31.726343
1140,117.2950069,31.7263477
1142,117.2863955,31.72635659
1145,117.2878325,31.72636165
1147,117.2812705,31.72636636
1148,117.2825353,31.72636714
1150,117.284376,31.72636828
1153,117.2898427,31.72636872
1156,117.285681,31.72636908
1160,117.314155,31.72637153
1162,117.2913029,31.72637485
1165,117.2905949,31.72638004
1171,117.3137748,31.72638268
1172,117.2801669,31.72638481
1175,117.279195,31.72638644
1177,117.2772541,31.72638971
1179,117.275887,31.72639201
1183,117.3139441,31.72639765
1184,117.2750841,31.72640991
1186,117.2739177,31.72641191
1188,117.2722639,31.72641474
1190,117.270272,31.72641816
1195,117.2701662,31.72641834
1198,117.2701092,31.72641843
1200,117.2686978,31.72642085
1205,117.267381,31.72642463
1207,117.2664471,31.72642731
1209,117.3106443,31.72648013
1210,117.3131147,31.72648212
1215,117.3090664,31.72648234
1218,117.3076887,31.72648602
1222,117.3058716,31.72649587
1224,117.3136688,31.72650013
1226,117.2962839,31.72651254
1228,117.2944922,31.72651863
1233,117.3006074,31.72652071
1236,117.2989616,31.72652847
1240,117.2913048,31.72652947
1245,117.2969753,31.72653784
1248,117.2884019,31.72653935
1252,117.3324395,31.72645587
1253,117.3178894,31.72654277
1254,117.3174518,31.72654419
1256,117.2864045,31.72654745
1261,117.2856828,31.72654989
1262,117.3152047,31.72655152
1264,117.3148662,31.72655262
1266,117.3141565,31.72655494
1271,117.313945,31.72655563
1274,117.3137766,31.72655617
1278,117.3137051,31.72655641
1280,117.2841277,31.72656021
1284,117.310784,31.72656593
1287,117.2831439,31.72656674
1290,117.2801655,31.72657169
1292,117.278565,31.72657454
1297,117.2776663,31.72657614
1301,117.2812704,31.72657917
1305,117.2758879,31.72657931
1308,117.2750885,31.72658256
1310,117.3074318,31.72658286
1312,117.2735243,31.72658913
1316,117.2726792,31.72659268
1320,117.267744,31.7266134
1325,117.3006089,31.72661348
1328,117.266429,31.72661892
1331,117.2969672,31.72662983
1334,117.296646,31.72663127
1337,117.3133324,31.72663486
1339,117.313666,31.7266337
1341,117.3109442,31.72664317
1345,117.3006099,31.72667915
1348,117.2962857,31.72668311
1351,117.2942626,31.72668318
1353,117.2913084,31.72668327
1357,117.2883068,31.72668337
1358,117.2864062,31.72668343
1362,117.2987857,31.7266855
1365,117.2856841,31.72668792
1367,117.2969617,31.72669185
1370,117.2801648,31.72669539
1373,117.2837675,31.7267019
1375,117.278335,31.72670493
1377,117.2826914,31.72670975
1379,117.277318,31.72671023
1380,117.2750918,31.72671517
1383,117.2758885,31.72671768
1387,117.2812704,31.72672012
1390,117.2732244,31.72672044
1392,117.2664398,31.72673957
1395,117.2969718,31.72684738
1397,117.2984598,31.7268482
1401,117.3006126,31.72684939
1405,117.3090249,31.72685404
1406,117.2962889,31.72686048
1409,117.2948274,31.72686542
1412,117.2939137,31.72686852
1414,117.2921207,31.72687458
1417,117.2913129,31.72687731
1420,117.2903382,31.72688061
1423,117.2812673,31.72688235
1424,117.2896438,31.72688296
1427,117.2824991,31.7268882
1430,117.2877859,31.72688924
1434,117.2864087,31.7268939
1439,117.2758894,31.72689439
1441,117.2842411,31.72689647
1445,117.2770119,31.72689713
1449,117.2787182,31.72690129
1453,117.2856862,31.72690334
1457,117.2801635,31.72690622
1460,117.2750969,31.72691858
1463,117.2737333,31.72692279
1466,117.2664172,31.7269454
1468,117.3137812,31.72699553
1470,117.2753727,31.72700462
1472,117.2755835,31.72700896
1476,117.2966478,31.72701915
1482,117.2861339,31.72703385
1484,117.2859632,31.72704245
1488,117.2804386,31.72707113
1490,117.2806112,31.72707335
1492,117.2809382,31.72707756
1496,117.2903482,31.72720711
1498,117.2896217,31.72723307
1503,117.3120145,31.72733165
1504,117.2938562,31.7275592
1507,117.2914967,31.72756985
1510,117.3141659,31.72776192
1515,117.3139524,31.72788716
1518,117.2859636,31.72789197
1520,117.284818,31.7276623
1521,117.2854521,31.72790954
1526,117.3137898,31.72792448
1532,117.2750279,31.72799441
1533,117.2753865,31.72799769
1537,117.3146354,31.72808208
1540,117.2949113,31.72818646
1542,117.2952999,31.72820868
1544,117.2925268,31.72833068
1549,117.2731881,31.72836264
1550,117.2873216,31.72841578
1552,117.2963863,31.72847561
1554,117.2740677,31.72885687
1558,117.2941261,31.72899656
1560,117.3137876,31.72899722
1563,117.3137876,31.72899844
1566,117.2932791,31.72900184
1568,117.2949092,31.72904318
1574,117.2762835,31.72876708
1575,117.2767373,31.72919869
1577,117.2767842,31.7290215
1578,117.3141772,31.72921582
1583,117.2954592,31.72923268
1588,117.2841636,31.72928482
1591,117.2809396,31.72928887
1594,117.2806018,31.72962336
1597,117.2778552,31.7296294
1599,117.2767407,31.72963186
1603,117.2755846,31.7296344
1606,117.2754048,31.7296348
1611,117.2729462,31.72964021
1612,117.2723882,31.72964028
1613,117.2709245,31.72963962
1615,117.2724155,31.72792066
1619,117.2820245,31.72969001
1621,117.2677306,31.72976444
1622,117.2859689,31.72987302
1625,117.2861272,31.72988641
1629,117.2677085,31.72997586
1631,117.2848769,31.73000578
1636,117.2778382,31.7305331
1638,117.3141875,31.73053835
1641,117.2963492,31.730576
1642,117.2859708,31.73060543
1646,117.2827205,31.73065332
1649,117.2788546,31.73081591
1651,117.2798218,31.73074956
1652,117.3144886,31.73081961
1654,117.3148239,31.73082272
1656,117.2916908,31.73078179
1657,117.2938628,31.73101362
1659,117.285539,31.73109104
1660,117.2914786,31.73110132
1663,117.278965,31.73114402
1665,117.2797624,31.73108892
1666,117.3141923,31.73116592
1670,117.2729361,31.73117821
1672,117.272737,31.73118303
1674,117.318998,31.73119972
1676,117.2709137,31.73122714
1681,117.2809409,31.73123549
1684,117.2686703,31.73128142
1686,117.2910115,31.73128145
1689,117.268459,31.73128653
1692,117.2872505,31.73029688
1694,117.2933817,31.73142454
1699,117.2850599,31.7314537
1700,117.2864891,31.73150136
1703,117.2861262,31.7315046
1707,117.2844358,31.73149472
1708,117.2856494,31.73159809
1711,117.3150914,31.73161218
1713,117.3151026,31.7316211
1715,117.2789215,31.73162344
1716,117.2767638,31.73162365
1719,117.2772585,31.7314737
1720,117.3141959,31.73162482
1726,117.2855933,31.73165222
1729,117.2809412,31.73172617
1730,117.293313,31.73172686
1732,117.279781,31.73173557
1734,117.2758807,31.73174891
1736,117.2829152,31.73178848
1741,117.2828228,31.73181887
1745,117.2864964,31.7318766
1746,117.2916086,31.73191766
1748,117.2912211,31.73203365
1750,117.2827484,31.7320628
1753,117.2958565,31.73208528
1754,117.2941001,31.73209905
1756,117.2932625,31.73212848
1757,117.2923951,31.73164341
1761,117.2958779,31.73218786
1763,117.2787479,31.73221686
1764,117.2852651,31.73222702
1765,117.2855739,31.73204678
1766,117.2895739,31.73223477
1768,117.276921,31.73224672
1772,117.2911607,31.73215185
1773,117.2902691,31.73229518
1774,117.2849493,31.73230154
1778,117.2964364,31.73233407
1780,117.2823965,31.73234639
1782,117.2814432,31.73235012
1786,117.281393,31.73235032
1789,117.2809416,31.73235208
1794,117.2758315,31.73237328
1796,117.2947125,31.73240108
1798,117.2948589,31.73247967
1802,117.284455,31.73250884
1805,117.2839564,31.73253203
1806,117.2936934,31.73253791
1811,117.2828103,31.73254534
1815,117.2917894,31.73211504
1816,117.2956394,31.7327206
1820,117.3177807,31.73276714
1822,117.2786671,31.73277893
1823,117.2795974,31.73235472
1825,117.279776,31.73264265
1829,117.2871454,31.73192353
1830,117.2758545,31.73269429
1831,117.2778435,31.73282551
1838,117.2946553,31.73290051
1841,117.2868466,31.73290067
1842,117.2841263,31.73301114
1844,117.2828952,31.73306263
1849,117.270912,31.73306385
1856,117.2856945,31.73215533
1858,117.2962203,31.73317823
1860,117.2840789,31.73319433
1862,117.3324709,31.73321333
1864,117.3298926,31.73322296
1866,117.3267236,31.7332348
1868,117.3248772,31.73324169
1870,117.3241392,31.73324445
1872,117.3223391,31.73325117
1874,117.3191861,31.73326295
1876,117.3178398,31.73326798
1880,117.3144311,31.73328071
1882,117.3142088,31.73328154
1887,117.3139824,31.73328239
1891,117.3136689,31.73328356
1895,117.3139824,31.73329129
1897,117.3136684,31.7333035
1898,117.3080098,31.73330469
1900,117.3053717,31.73331455
1902,117.3011532,31.7333303
1904,117.3008929,31.73333127
1906,117.2966551,31.7333471
1910,117.2966552,31.73338204
1913,117.2913915,31.73339468
1915,117.2861299,31.7334001
1918,117.2859849,31.73340028
1923,117.2849425,31.73340156
1925,117.2809424,31.73340667
1928,117.2806025,31.73340745
1932,117.2778709,31.73341369
1937,117.2778576,31.73341372
1939,117.2756009,31.73341888
1942,117.2754104,31.73341945
1946,117.2729213,31.7334279
1951,117.2709503,31.73343957
1952,117.2709278,31.7334397
1957,117.2694937,31.7334482
1960,117.2849423,31.7337508
1963,117.2856862,31.73375427
1964,117.2710488,31.73407332
1966,117.3223375,31.73414137
1968,117.3191814,31.73415504
1972,117.2849418,31.73446126
1974,117.2859968,31.73449744
1980,117.2837871,31.73497098
1981,117.2844009,31.73496286
1982,117.2919098,31.7350078
1983,117.2919095,31.73456318
1985,117.2913869,31.73501274
1988,117.2908556,31.73501865
1989,117.2908633,31.73405492
1991,117.2913869,31.73502169
1994,117.2754167,31.73506245
1997,117.2750549,31.73508073
1998,117.3241589,31.73513313
2000,117.324883,31.73513709
2004,117.2729094,31.73521729
2006,117.2837828,31.73533635
2008,117.2844035,31.73533045
2010,117.2827732,31.73534594
2014,117.3267271,31.73539287
2016,117.3267419,31.73539202
2019,117.3269199,31.73539562
2020,117.3296023,31.73540418
2022,117.3298801,31.73541082
2028,117.3194209,31.73544247
2029,117.3194204,31.73543537
2030,117.3191745,31.73545428
2035,117.3221349,31.73545795
2037,117.3221349,31.73545817
2038,117.3223351,31.73546256
2044,117.2837766,31.73572316
2046,117.2844034,31.7357149
2048,117.2827794,31.73576363
2050,117.2837761,31.73576731
2054,117.271603,31.73595995
2056,117.290848,31.73596827
2058,117.2919103,31.73599038
2060,117.2725235,31.7360811
2062,117.2837809,31.73617855
2066,117.3296019,31.73620946
2072,117.279775,31.73598854
2073,117.2796477,31.73376954
2074,117.2949404,31.73635234
2075,117.2938744,31.73635738
2076,117.2886144,31.73636348
2077,117.2886173,31.73601358
2078,117.2904187,31.73636183
2081,117.2863583,31.7342934
2083,117.2921578,31.73636551
2084,117.3267288,31.73647334
2086,117.3298739,31.73649096
2090,117.3324726,31.73650551
2094,117.3223332,31.73651324
2096,117.3191688,31.73652849
2101,117.3163613,31.73653538
2102,117.3080158,31.73653606
2104,117.3143399,31.73654034
2108,117.3053712,31.73656102
2112,117.2966589,31.73659557
2114,117.3011698,31.73660079
2118,117.300906,31.73660329
2122,117.2938854,31.73660336
2124,117.2938802,31.73660337
2129,117.2913885,31.73661555
2132,117.2894767,31.7366212
2134,117.2886123,31.73662225
2139,117.2861348,31.73662526
2142,117.2860056,31.73662542
2146,117.2838251,31.73662896
2150,117.2828435,31.73663107
2153,117.2809574,31.73663512
2156,117.2806465,31.73663579
2160,117.2779119,31.73664038
2164,117.2760456,31.73664341
2165,117.2760012,31.73377526
2168,117.2966589,31.73664349
2173,117.2756079,31.73664412
2176,117.2754241,31.73664442
2180,117.2749904,31.73664522
2184,117.2729052,31.73665055
2189,117.271048,31.73668688
2193,117.3163671,31.73676656
2195,117.2938951,31.73686892
2196,117.2774074,31.73696192
2197,117.2797302,31.73692203
2198,117.3267307,31.73765411
2200,117.322331,31.7376873
2204,117.3143484,31.73786527
2208,117.2830789,31.73697547
2209,117.2843492,31.73799797
2210,117.2836876,31.73800735
2212,117.283067,31.73801615
2216,117.3223303,31.73805045
2220,117.3191606,31.7380866
2224,117.3143504,31.73815351
2226,117.2754277,31.73822883
2228,117.2836899,31.73838424
2229,117.282861,31.73838312
2232,117.2843598,31.73838515
2238,117.2894893,31.73847928
2239,117.2877175,31.73708686
2242,117.2894899,31.73858927
2245,117.2911855,31.73859044
2247,117.2744632,31.73916729
2249,117.2727594,31.73813947
2250,117.2860174,31.7394756
2253,117.2843898,31.73947829
2256,117.2836966,31.73947943
2260,117.282919,31.73948072
2262,117.2928663,31.73950243
2265,117.296118,31.73952112
2266,117.277456,31.73952415
2267,117.2774609,31.73863861
2270,117.277402,31.73952432
2275,117.2756189,31.73952987
2278,117.3324745,31.73961024
2280,117.3298559,31.73962015
2284,117.3267333,31.73963197
2288,117.2836976,31.73963937
2292,117.3223274,31.73964866
2296,117.3191523,31.73966068
2300,117.314317,31.73967899
2304,117.3140953,31.73967982
2308,117.3137886,31.73968099
2312,117.3096407,31.73969669
2316,117.3053707,31.73971286
2320,117.3037221,31.7397191
2322,117.3011856,31.7397287
2326,117.3009186,31.73972971
2330,117.2966625,31.73974583
2334,117.2860186,31.73977312
2336,117.2861346,31.73977318
2341,117.2913979,31.73978173
2344,117.2891785,31.73978252
2346,117.2893296,31.73978299
2348,117.2894955,31.73978349
2355,117.2809632,31.7397976
2358,117.280634,31.73979852
2362,117.2774062,31.73980751
2367,117.2772281,31.739808
2369,117.2756185,31.73981249
2372,117.2754348,31.739813
2377,117.2745988,31.73981533
2381,117.2738403,31.73981744
2383,117.2725404,31.73982106
2386,117.289321,31.74032396
2388,117.2891777,31.74032449
2393,117.2898501,31.74048142
2394,117.2911973,31.74046372
2396,117.2927368,31.74084452
2397,117.2956889,31.74084106
2400,117.2772347,31.74086802
2403,117.2898264,31.74133093
2404,117.2877436,31.74133611
2408,117.2870931,31.7413399
2411,117.2963162,31.74145467
2412,117.2966646,31.74147947
2415,117.3009243,31.74144863
2417,117.2913978,31.74152997
2419,117.2906871,31.74153407
2421,117.2898362,31.74153898
2424,117.2754387,31.74167861
2426,117.2863985,31.74177516
2428,117.2870947,31.7417888
2432,117.2942332,31.74185778
2436,117.2780326,31.74189747
2437,117.2776704,31.74115636
2439,117.2790805,31.74189259
2441,117.2870952,31.74194031
2442,117.2864004,31.74194778
2447,117.286142,31.74195714
2450,117.2847969,31.74213881
2451,117.2842034,31.74039405
2452,117.2828293,31.74214138
2453,117.2834338,31.7403922
2456,117.2837324,31.74233282
2461,117.2963153,31.74233577
2464,117.2966657,31.74244455
2466,117.2882411,31.74247718
2468,117.2889423,31.74247538
2475,117.2898496,31.74249138
2478,117.2891927,31.74249165
2480,117.3325098,31.74261415
2483,117.33259,31.74261382
2484,117.3298387,31.74262494
2488,117.3254384,31.74264272
2490,117.3191698,31.74266804
2494,117.3138342,31.74267104
2496,117.3139346,31.74267111
2498,117.3325104,31.74267267
2501,117.3140849,31.74268068
2504,117.3298384,31.74268229
2509,117.3097736,31.74268297
2511,117.3096845,31.74268324
2512,117.3096486,31.74268334
2517,117.3096464,31.74268335
2518,117.3142881,31.74268777
2523,117.3142017,31.74268811
2527,117.2963093,31.74269366
2529,117.3054598,31.74269589
2530,117.3053702,31.74269616
2535,117.3052943,31.74269638
2537,117.3052886,31.7426964
2538,117.3254391,31.74269812
2542,117.3037075,31.74270114
2546,117.2944069,31.74270618
2551,117.3013502,31.74270819
2552,117.3191703,31.74272069
2557,117.2914035,31.74272594
2560,117.3142888,31.74273826
2565,117.3142022,31.74273857
2568,117.3140846,31.74273899
2572,117.3139347,31.74273953
2576,117.3138353,31.74273989
2580,117.2891949,31.74274048
2584,117.2889365,31.74274218
2588,117.3096488,31.74274627
2592,117.3097746,31.74275451
2596,117.3096491,31.74275496
2600,117.3096488,31.74275496
2605,117.2861447,31.74276055
2608,117.2860046,31.74276147
2612,117.2837736,31.74276544
2616,117.2806377,31.74276557
2619,117.2809975,31.74276588
2624,117.30546,31.74277004
2628,117.3053702,31.74277036
2632,117.3052924,31.74277064
2636,117.2754412,31.74277306
2638,117.2780385,31.74277582
2642,117.3037071,31.74277635
2647,117.275628,31.74278016
2651,117.3013468,31.74278484
2654,117.3012011,31.74278537
2659,117.2738026,31.74278558
2662,117.3009309,31.74278634
2668,117.2735233,31.74278936
2672,117.2970146,31.74280044
2676,117.2966661,31.74280169
2680,117.2717577,31.74281327
2681,117.2638872,31.72684387
2684,117.3325908,31.74284771
2687,117.3323528,31.74285349
2688,117.3254419,31.74290497
2692,117.309777,31.74291084
2694,117.309655,31.74291092
2699,117.3235643,31.74291098
2700,117.2913631,31.74291161
2701,117.2914083,31.7429117
2705,117.291471,31.74291183
2707,117.3075847,31.74291229
2709,117.3075062,31.74291235
2710,117.313935,31.74291252
2715,117.3064631,31.74291304
2716,117.3054604,31.74291371
2720,117.3052888,31.74291382
2721,117.3052885,31.74291382
2727,117.3025533,31.74291564
2729,117.3013409,31.74291772
2733,117.2963198,31.74292172
2736,117.3097772,31.74292217
2738,117.3096554,31.74292225
2740,117.3054605,31.74292505
2742,117.3052885,31.74292516
2744,117.2887281,31.74292705
2747,117.3180072,31.74292875
2749,117.3177251,31.74292965
2751,117.3011311,31.74293085
2753,117.3010131,31.74293466
2755,117.314204,31.74293972
2756,117.2861486,31.74294389
2758,117.3143609,31.74294407
