0,559,117.30952892900,31.71496167500,384.37135738900,20.00000000000
1,559,117.31357616600,31.71499891800,384.37135738900,20.00000000000
2,559,117.31358387300,31.71499899800,384.37135738900,20.00000000000
3,561,117.30558224500,31.71500912400,374.11909149800,20.00000000000
4,561,117.30952887200,31.71496167500,374.11909149800,20.00000000000
5,651,117.28117420600,31.71507660400,423.17073063900,15.00000000000
6,651,117.28563855700,31.71504236200,423.17073063900,15.00000000000
7,472,117.28022145900,31.71508045900,127.65282413800,15.00000000000
8,472,117.28022104000,31.71497211800,127.65282413800,15.00000000000
9,472,117.28039786100,31.71482187800,127.65282413800,15.00000000000
10,472,117.28096569300,31.71480612800,127.65282413800,15.00000000000
11,472,117.28117482300,31.71498625200,127.65282413800,15.00000000000
12,472,117.28117420600,31.71507660400,127.65282413800,15.00000000000
13,479,117.26988702600,31.71507910800,92.80345719610,15.00000000000
14,479,117.27001011300,31.71485265300,92.80345719610,15.00000000000
15,479,117.27034188100,31.71484535900,92.80345719610,15.00000000000
16,479,117.27051206000,31.71503381200,92.80345719610,15.00000000000
17,479,117.27051328500,31.71509928400,92.80345719610,15.00000000000
18,490,117.27051328500,31.71509928400,440.87160443800,15.00000000000
19,490,117.27516444500,31.71507042200,440.87160443800,15.00000000000
20,567,117.30558224500,31.71500912400,85.65780459660,25.00000000000
21,567,117.30557955900,31.71500626700,85.65780459660,25.00000000000
22,567,117.30542888500,31.71484603500,85.65780459660,25.00000000000
23,567,117.30517450400,31.71484100100,85.65780459660,25.00000000000
24,567,117.30499967800,31.71496557300,85.65780459660,25.00000000000
25,567,117.30500105500,31.71511676300,85.65780459660,25.00000000000
26,712,117.29395156400,31.71510090600,171.33913402900,25.00000000000
27,712,117.29214403700,31.71511964500,171.33913402900,25.00000000000
28,474,117.27577482800,31.71512687800,87.32457832380,15.00000000000
29,474,117.27577454100,31.71504464400,87.32457832380,15.00000000000
30,474,117.27560462400,31.71487590800,87.32457832380,15.00000000000
31,474,117.27531459900,31.71487914400,87.32457832380,15.00000000000
32,474,117.27516421700,31.71504761000,87.32457832380,15.00000000000
33,474,117.27516444500,31.71507042200,87.32457832380,15.00000000000
34,478,117.28022145900,31.71508045900,421.50519133900,15.00000000000
35,478,117.27577482800,31.71512687800,421.50519133900,15.00000000000
36,483,117.26988702600,31.71507910800,445.20498426100,15.00000000000
37,483,117.26519062000,31.71514314200,445.20498426100,15.00000000000
38,712,117.29214403700,31.71511964500,171.33913402900,25.00000000000
39,712,117.28971954300,31.71514478100,171.33913402900,25.00000000000
40,712,117.28969025500,31.71514508500,171.33913402900,25.00000000000
41,712,117.28967898200,31.71514520200,171.33913402900,25.00000000000
42,579,117.28967898200,31.71514520200,121.24126026400,25.00000000000
43,579,117.28967778400,31.71490296300,121.24126026400,25.00000000000
44,579,117.28948762600,31.71473968000,121.24126026400,25.00000000000
45,579,117.28924302400,31.71475086700,121.24126026400,25.00000000000
46,579,117.28916492400,31.71488826700,121.24126026400,25.00000000000
47,579,117.28916930600,31.71514686400,121.24126026400,25.00000000000
48,648,117.28916930600,31.71514686400,28.44865257230,25.00000000000
49,648,117.28914075600,31.71514709800,28.44865257230,25.00000000000
50,648,117.28886918100,31.71514932500,28.44865257230,25.00000000000
51,649,117.28636955800,31.71516982700,112.40358258000,25.00000000000
52,649,117.28636332500,31.71497820100,112.40358258000,25.00000000000
53,649,117.28614623900,31.71480322500,112.40358258000,25.00000000000
54,649,117.28587016200,31.71479785400,112.40358258000,25.00000000000
55,649,117.28563605400,31.71498656600,112.40358258000,25.00000000000
56,649,117.28563855700,31.71504236200,112.40358258000,25.00000000000
57,648,117.28886918100,31.71514932500,28.44865257230,25.00000000000
58,648,117.28638564400,31.71516969500,28.44865257230,25.00000000000
59,648,117.28636955800,31.71516982700,28.44865257230,25.00000000000
60,716,117.30952892900,31.71496167500,24.10942437290,20.00000000000
61,716,117.30952925800,31.71517910600,24.10942437290,20.00000000000
62,558,117.31358734800,31.71519165400,384.64894393600,20.00000000000
63,558,117.31358364400,31.71519163000,384.64894393600,20.00000000000
64,558,117.30952925800,31.71517910600,384.64894393600,20.00000000000
65,557,117.31358387300,31.71499899800,21.36482278170,20.00000000000
66,557,117.31358734800,31.71519165400,21.36482278170,20.00000000000
67,567,117.30557732400,31.71521060800,85.65780459660,25.00000000000
68,567,117.30558224500,31.71500912400,85.65780459660,25.00000000000
69,560,117.30952925800,31.71517910600,374.60056389200,20.00000000000
70,560,117.30557732400,31.71521060800,374.60056389200,20.00000000000
71,649,117.28563855700,31.71504236200,112.40358258000,25.00000000000
72,649,117.28564726100,31.71523640600,112.40358258000,25.00000000000
73,472,117.28117420600,31.71507660400,127.65282413800,15.00000000000
74,472,117.28117288100,31.71527082300,127.65282413800,15.00000000000
75,650,117.28564726100,31.71523640600,424.12058223300,15.00000000000
76,650,117.28117288100,31.71527082300,424.12058223300,15.00000000000
77,715,117.29437269000,31.71529029600,45.10349088320,10.00000000000
78,715,117.29395156400,31.71510090600,45.10349088320,10.00000000000
79,432,117.26519061300,31.71529528200,16.86969426240,15.00000000000
80,432,117.26519062000,31.71514314200,16.86969426240,15.00000000000
81,482,117.26519061300,31.71529528200,445.78405791000,15.00000000000
82,482,117.26989373500,31.71529571300,445.78405791000,15.00000000000
83,479,117.26989373500,31.71529571300,92.80345719610,15.00000000000
84,479,117.26988702600,31.71507910800,92.80345719610,15.00000000000
85,472,117.28022229500,31.71529652200,127.65282413800,15.00000000000
86,472,117.28022145900,31.71508045900,127.65282413800,15.00000000000
87,474,117.27577547400,31.71531190600,87.32457832380,15.00000000000
88,474,117.27577482800,31.71512687800,87.32457832380,15.00000000000
89,477,117.27577547400,31.71531190600,421.49431802200,15.00000000000
90,477,117.28022229500,31.71529652200,421.49431802200,15.00000000000
91,479,117.27051328500,31.71509928400,92.80345719610,15.00000000000
92,479,117.27051757100,31.71532839500,92.80345719610,15.00000000000
93,578,117.30500105500,31.71511676300,788.01022057700,25.00000000000
94,578,117.30499204800,31.71511679200,788.01022057700,25.00000000000
95,578,117.29711103500,31.71514255600,788.01022057700,25.00000000000
